product_code,product_name,ISS_DATE,NAV,TOT_NAV,INCOME,WEEK_CLIENTRATE,fetched_at
110020,易方达沪深300ETF联接A,2025-10-09,1.8812,1.8812,0,1.41%,2025-12-18T00:59:40.355146
110020,易方达沪深300ETF联接A,2025-10-10,1.8462,1.8462,0,-1.86%,2025-12-18T00:59:40.355146
110020,易方达沪深300ETF联接A,2025-10-13,1.8377,1.8377,0,-0.46%,2025-12-18T00:59:40.355146
110020,易方达沪深300ETF联接A,2025-10-14,1.8168,1.8168,0,-1.14%,2025-12-18T00:59:40.355146
110020,易方达沪深300ETF联接A,2025-10-15,1.8426,1.8426,0,1.42%,2025-12-18T00:59:40.355146
110020,易方达沪深300ETF联接A,2025-10-16,1.8477,1.8477,0,0.28%,2025-12-18T00:59:40.355146
110020,易方达沪深300ETF联接A,2025-10-17,1.8086,1.8086,0,-2.12%,2025-12-18T00:59:40.355146
110020,易方达沪深300ETF联接A,2025-10-20,1.8176,1.8176,0,0.50%,2025-12-18T00:59:40.355146
110020,易方达沪深300ETF联接A,2025-10-21,1.8442,1.8442,0,1.46%,2025-12-18T00:59:40.355146
110020,易方达沪深300ETF联接A,2025-10-22,1.8384,1.8384,0,-0.31%,2025-12-18T00:59:40.355146
110020,易方达沪深300ETF联接A,2025-10-23,1.8436,1.8436,0,0.28%,2025-12-18T00:59:40.189970
110020,易方达沪深300ETF联接A,2025-10-24,1.8656,1.8656,0,1.19%,2025-12-18T00:59:40.189970
110020,易方达沪深300ETF联接A,2025-10-27,1.8867,1.8867,0,1.13%,2025-12-18T00:59:40.189970
110020,易方达沪深300ETF联接A,2025-10-28,1.8781,1.8781,0,-0.46%,2025-12-18T00:59:40.189970
110020,易方达沪深300ETF联接A,2025-10-29,1.8993,1.8993,0,1.13%,2025-12-18T00:59:40.189970
110020,易方达沪深300ETF联接A,2025-10-30,1.8850,1.8850,0,-0.75%,2025-12-18T00:59:40.189970
110020,易方达沪深300ETF联接A,2025-10-31,1.8588,1.8588,0,-1.39%,2025-12-18T00:59:40.189970
110020,易方达沪深300ETF联接A,2025-11-03,1.8636,1.8636,0,0.26%,2025-12-18T00:59:40.189970
110020,易方达沪深300ETF联接A,2025-11-04,1.8504,1.8504,0,-0.71%,2025-12-18T00:59:40.189970
110020,易方达沪深300ETF联接A,2025-11-05,1.8538,1.8538,0,0.18%,2025-12-18T00:59:40.189970
110020,易方达沪深300ETF联接A,2025-11-06,1.8790,1.8790,0,1.36%,2025-12-18T00:59:40.189970
110020,易方达沪深300ETF联接A,2025-11-07,1.8735,1.8735,0,-0.29%,2025-12-18T00:59:40.189970
110020,易方达沪深300ETF联接A,2025-11-10,1.8798,1.8798,0,0.34%,2025-12-18T00:59:40.189970
110020,易方达沪深300ETF联接A,2025-11-11,1.8636,1.8636,0,-0.86%,2025-12-18T00:59:40.189970
110020,易方达沪深300ETF联接A,2025-11-12,1.8613,1.8613,0,-0.12%,2025-12-18T00:59:40.189970
110020,易方达沪深300ETF联接A,2025-11-13,1.8826,1.8826,0,1.14%,2025-12-18T00:59:40.189970
110020,易方达沪深300ETF联接A,2025-11-14,1.8546,1.8546,0,-1.49%,2025-12-18T00:59:40.189970
110020,易方达沪深300ETF联接A,2025-11-17,1.8430,1.8430,0,-0.63%,2025-12-18T00:59:40.189970
110020,易方达沪深300ETF联接A,2025-11-18,1.8320,1.8320,0,-0.60%,2025-12-18T00:59:40.189970
110020,易方达沪深300ETF联接A,2025-11-19,1.8397,1.8397,0,0.42%,2025-12-18T00:59:40.189970
110020,易方达沪深300ETF联接A,2025-11-20,1.8311,1.8311,0,-0.47%,2025-12-18T00:59:40.005348
110020,易方达沪深300ETF联接A,2025-11-21,1.7888,1.7888,0,-2.31%,2025-12-18T00:59:40.005348
110020,易方达沪深300ETF联接A,2025-11-24,1.7868,1.7868,0,-0.11%,2025-12-18T00:59:40.005348
110020,易方达沪深300ETF联接A,2025-11-25,1.8029,1.8029,0,0.90%,2025-12-18T00:59:40.005348
110020,易方达沪深300ETF联接A,2025-11-26,1.8134,1.8134,0,0.58%,2025-12-18T00:59:40.005348
110020,易方达沪深300ETF联接A,2025-11-27,1.8126,1.8126,0,-0.04%,2025-12-18T00:59:40.005348
110020,易方达沪深300ETF联接A,2025-11-28,1.8169,1.8169,0,0.24%,2025-12-18T00:59:40.005348
110020,易方达沪深300ETF联接A,2025-12-01,1.8359,1.8359,0,1.05%,2025-12-18T00:59:40.005348
110020,易方达沪深300ETF联接A,2025-12-02,1.8275,1.8275,0,-0.46%,2025-12-18T00:59:40.005348
110020,易方达沪深300ETF联接A,2025-12-03,1.8186,1.8186,0,-0.49%,2025-12-18T00:59:40.005348
110020,易方达沪深300ETF联接A,2025-12-04,1.8245,1.8245,0,0.32%,2025-12-18T00:59:40.005348
110020,易方达沪深300ETF联接A,2025-12-05,1.8391,1.8391,0,0.80%,2025-12-18T00:59:40.005348
110020,易方达沪深300ETF联接A,2025-12-08,1.8533,1.8533,0,0.77%,2025-12-18T00:59:40.005348
110020,易方达沪深300ETF联接A,2025-12-09,1.8442,1.8442,0,-0.49%,2025-12-18T00:59:40.005348
110020,易方达沪深300ETF联接A,2025-12-10,1.8416,1.8416,0,-0.14%,2025-12-18T00:59:40.005348
110020,易方达沪深300ETF联接A,2025-12-11,1.8268,1.8268,0,-0.80%,2025-12-18T00:59:40.005348
110020,易方达沪深300ETF联接A,2025-12-12,1.8379,1.8379,0,0.61%,2025-12-18T00:59:40.005348
110020,易方达沪深300ETF联接A,2025-12-15,1.8273,1.8273,0,-0.58%,2025-12-18T00:59:40.005348
110020,易方达沪深300ETF联接A,2025-12-16,1.8064,1.8064,0,-1.14%,2025-12-16 22:54:49
110020,易方达沪深300ETF联接A,2025-12-17,1.8384,1.8384,0,1.77%,2025-12-17 19:40:26
